ID,X,Y,Z,Indoor,InCar,BSdist,GCellID,Relay,RxNodeID,FreqInGHz,BandwidthMHz,N0,RSSI,BestRSRP,BestRSRPNode,BestSINR,RoIDbm,BestCouplingLoss,MaxTxAg,MaxRxAg,AssoTxAg,AssoRxAg,MaxTransmitBeamID
8769,43.049676,-1030.419614,1.5,false,false,171.554603,16,true,8769,1.7,1.728,-104.62456261857125,0.00016643828634398347,-37.84814896228305,272,18.5169170343787,-1000,-76.22314896228305,15.968630568760869,-1000,15.968630568760869,0,0
8798,131.83242,-950.616701,1.5,false,false,158.39105,16,true,8798,1.7,1.728,-104.62456261857125,0.0009259477091808258,-30.37863713828689,272,19.87180195220877,-1000,-68.75363713828689,14.667720636049502,-1000,14.667720636049502,0,0
8824,103.975251,-780.884754,1.5,false,false,136.425922,16,true,8824,3.7,1.728,-104.62456261857125,0.014063541010626245,-18.53517323278298,16,24.296110690485353,-1000,-56.91017323278298,15.39124133641219,-1000,15.39124133641219,0,0
8861,15.287628,-941.157321,1.5,false,false,80.192063,16,true,8861,1.7,1.728,-104.62456261857125,0.00023404012699096755,-36.335198840239116,272,21.876398113922704,-1000,-74.71019884023912,9.386608531950088,-1000,-1.6691390332249822,0,0
8883,171.399447,-967.22339,1.5,false,false,200.427176,16,true,8883,1.7,1.728,-104.62456261857125,0.00017314279082975977,-37.685386950688994,272,17.927541767657665,-1000,-76.060386950689,13.536307355655719,-1000,13.536307355655719,0,0
8906,303.113509,-833.75651,1.5,false,false,200.892563,17,true,8906,0.7,1.728,-104.62456261857125,0.0015564651042647602,-28.092342657491045,145,24.99219931111586,-1000,-66.46734265749105,15.739899932774012,-1000,15.739899932774012,0,0
8924,617.901106,-991.405452,1.5,false,false,173.703993,17,true,8924,0.7,1.728,-104.62456261857125,0.00016836375481380896,-37.85813436831144,273,15.503185843346017,-1000,-76.23313436831144,16.102158540695783,-1000,16.102158540695783,0,0
8936,517.928939,-704.862909,1.5,false,false,163.850682,17,true,8936,2.7,1.728,-104.62456261857125,2.567043648544012E-05,-46.00358535892714,17,16.420171661762993,-1000,-84.37858535892714,15.151133670369514,-1000,15.151133670369514,0,0
8943,291.09899,-1030.171851,1.5,false,false,266.713215,17,true,8943,1.7,1.728,-104.62456261857125,0.00011726539070817282,-39.378926449700046,272,17.852898235869702,-1000,-77.75392644970005,12.598373057684707,-1000,9.49362030672167,0,0
8957,608.064855,-1008.737608,1.5,false,false,180.546494,17,true,8957,2.7,1.728,-104.62456261857125,0.00021454399202303708,-36.79990446261576,273,15.710635078482433,-1000,-75.17490446261576,16.32598291700589,-1000,16.32598291700589,0,0
8967,459.597879,-858.132786,1.5,false,false,47.401211,17,true,8967,2.7,1.728,-104.62456261857125,0.0003744854722275442,-34.32599834530738,145,18.540998911704726,-1000,-72.70099834530738,8.88074388493513,-1000,-7.209766742756698,0,0
8988,534.278786,-1008.993401,1.5,false,false,148.886312,17,true,8988,3.7,1.728,-104.62456261857125,0.0006641762790165241,-31.793455038659616,273,24.250846328120716,-1000,-70.16845503865962,16.020675234786363,-1000,16.020675234786363,0,0
8998,513.504714,-714.814194,1.5,false,false,153.621147,17,true,8998,1.7,1.728,-104.62456261857125,0.00010410625473916087,-39.90360460303964,17,17.396942387847716,-1000,-78.27860460303964,15.04361483683957,-1000,15.04361483683957,0,0
9007,512.824995,-901.927676,1.5,false,false,44.785084,17,true,9007,3.7,1.728,-104.62456261857125,0.00018617906517331308,-37.37615594650859,273,17.562635052644623,-1000,-75.75115594650859,8.841471599073085,-1000,-3.137334645780462,0,0
9009,383.901224,-900.659972,1.5,false,false,123.412841,17,true,9009,0.7,1.728,-104.62456261857125,0.007228977644737372,-21.420724838958712,145,25.767513031082537,-1000,-59.79572483895871,15.228839564179614,-1000,15.228839564179614,0,0
9027,539.14068,-816.560489,1.5,false,false,67.312854,17,true,9027,3.7,1.728,-104.62456261857125,0.0006400502417726836,-31.966465380103102,17,21.798954863146918,-1000,-70.3414653801031,9.02645343599169,-1000,0.7306473661957265,0,0
9028,542.894043,-615.64789,1.5,false,false,255.109873,17,true,9028,0.7,1.728,-104.62456261857125,0.0006981341200995219,-31.623178785617625,17,18.383039039957744,-1000,-69.99817878561763,13.249181851364995,-1000,13.249181851364995,0,0
9042,570.903735,-1000.477608,1.5,false,false,153.808274,17,true,9042,2.7,1.728,-104.62456261857125,0.0002304169594036003,-36.40163914428159,273,22.08576179377721,-1000,-74.77663914428159,16.790179281249987,-1000,16.790179281249987,0,0
9056,565.106031,-1087.708571,1.5,false,false,232.237965,17,true,9056,3.7,1.728,-104.62456261857125,0.0007747813004349151,-31.142145302650377,273,21.05417967269976,-1000,-69.51714530265038,14.569216279928082,-1000,14.569216279928082,0,0
9057,578.208923,-826.80455,1.5,false,false,90.593381,17,true,9057,0.7,1.728,-104.62456261857125,0.009081529369955139,-20.4974285947011,17,17.360985439497988,-1000,-58.8724285947011,9.90199630752236,-1000,5.87170027103066,0,0
9091,559.68853,-744.17675,1.5,false,false,137.702812,17,true,9091,3.7,1.728,-104.62456261857125,0.00030071191165295923,-35.26462395129438,17,19.71489794563857,-1000,-73.63962395129438,16.596573675287427,-1000,16.596573675287427,0,0
9127,528.793702,-727.697163,1.5,false,false,143.234175,17,true,9127,2.7,1.728,-104.62456261857125,3.9351967812172454E-05,-44.104056623547805,17,19.04950047658447,-1000,-82.4790566235478,15.798950206199125,-1000,15.798950206199125,0,0
9129,364.408872,-957.11169,1.5,false,false,165.027017,17,true,9129,2.7,1.728,-104.62456261857125,0.004116025393504655,-23.93715300409434,145,17.202199102425617,-1000,-62.31215300409434,13.464270487162304,-1000,13.464270487162304,0,0
9155,529.504712,-770.631877,1.5,false,false,102.580225,17,true,9155,1.7,1.728,-104.62456261857125,0.0008565821163236423,-30.692136355641992,17,23.395490703857917,-1000,-69.06713635564199,12.770258069720782,-1000,12.770258069720782,0,0
9158,647.510002,-742.649449,1.5,false,false,193.734551,17,true,9158,0.7,1.728,-104.62456261857125,0.0018483625740305597,-27.349796783656387,17,23.897022284712698,-1000,-65.72479678365639,15.02300970192656,-1000,15.02300970192656,0,0
9185,725.654486,-855.438337,1.5,false,false,227.121735,17,true,9185,3.7,1.728,-104.62456261857125,0.0010468236914379845,-29.915704903962407,163,15.73470616344143,-1000,-68.2907049039624,13.799442995529908,-1000,13.799442995529908,0,0
9209,597.80089,-739.3281,1.5,false,false,161.769806,17,true,9209,2.7,1.728,-104.62456261857125,0.00013698674401232193,-38.679248470947044,17,19.72402784466908,-1000,-77.05424847094704,16.593895093610186,-1000,16.593895093610186,0,0
9219,514.812608,-1056.185089,1.5,false,false,192.177964,17,true,9219,3.7,1.728,-104.62456261857125,0.0009226412763757294,-30.381205524519046,273,21.374231332092492,-1000,-68.75620552451905,14.354284656983667,-1000,14.354284656983667,0,0
9258,533.985787,-1024.722923,1.5,false,false,163.988374,17,true,9258,1.7,1.728,-104.62456261857125,7.825989590739624E-05,-41.12818449038649,273,18.313005233064686,-1000,-79.50318449038649,15.827221498589207,-1000,15.827221498589207,0,0
9281,497.553555,-956.135879,1.5,false,false,93.156498,17,true,9281,1.7,1.728,-104.62456261857125,0.005813662698588758,-22.41521278223631,273,18.587403246704902,-1000,-60.79021278223631,9.900927782316735,-1000,7.421671004203413,0,0
9286,548.685897,-930.839759,1.5,false,false,84.400636,17,true,9286,0.7,1.728,-104.62456261857125,5.133322895512781E-05,-42.973383206300426,273,17.45342926477489,-1000,-81.34838320630043,9.099250065314678,-1000,4.557856885055607,0,0
9293,566.786728,-779.626426,1.5,false,false,111.70273,17,true,9293,2.7,1.728,-104.62456261857125,0.0014490146659966203,-28.41127481468608,17,22.94209196445854,-1000,-66.78627481468608,14.694712850488457,-1000,14.694712850488457,0,0
9326,510.080895,-722.391692,1.5,false,false,145.892142,17,true,9326,1.7,1.728,-104.62456261857125,3.073306201884641E-05,-45.19366166963043,17,17.90936312016867,-1000,-83.56866166963043,14.856604650657488,-1000,14.856604650657488,0,0
9332,512.074393,-1046.392466,1.5,false,false,182.291851,17,true,9332,1.7,1.728,-104.62456261857125,3.889921152356516E-05,-44.20782498633719,273,16.02083295277135,-1000,-82.58282498633719,14.488953050647098,-1000,14.488953050647098,0,0
9373,392.511136,-887.08302,1.5,false,false,112.024682,17,true,9373,1.7,1.728,-104.62456261857125,0.00048275517531574784,-33.22648447262927,145,18.30086265996617,-1000,-71.60148447262927,14.557467036112506,-1000,14.557467036112506,0,0
9401,800.309595,-669.556252,1.5,false,false,242.973571,18,true,9401,3.7,1.728,-104.62456261857125,0.00021179532332646632,-36.863819517136136,274,15.417749268437262,-1000,-75.23881951713614,13.859022685160983,-1000,13.859022685160983,0,0
9403,640.182396,-444.553826,1.5,false,false,112.895322,18,true,9403,1.7,1.728,-104.62456261857125,0.018383403751885994,-17.36575278694243,146,26.367608890859753,-1000,-55.74075278694243,14.916880001873086,-1000,14.916880001873086,0,0
9441,809.253832,-526.962201,1.5,false,false,113.533146,18,true,9441,0.7,1.728,-104.62456261857125,0.0006289641429059272,-32.028708144778335,274,24.619005211505367,-1000,-70.40370814477834,15.083913375289924,-1000,15.083913375289924,0,0
9484,852.152882,-356.91381,1.5,false,false,129.531859,18,true,9484,3.7,1.728,-104.62456261857125,4.5388616211097366E-05,-43.52950253071765,18,16.373141698317923,-1000,-81.90450253071765,14.813737332890952,-1000,14.813737332890952,0,0
9502,836.675029,-522.819028,1.5,false,false,127.003886,18,true,9502,1.7,1.728,-104.62456261857125,0.00027621578348190366,-35.61609719515073,274,21.80260157292603,-1000,-73.99109719515073,15.676010351209069,-1000,15.676010351209069,0,0
9563,756.810495,-531.439067,1.5,false,false,101.421803,18,true,9563,1.7,1.728,-104.62456261857125,2.0907524877940978E-05,-46.83662619351236,274,20.375305307552786,-1000,-85.21162619351236,11.033315523287559,-1000,11.033315523287559,0,0
9580,871.046962,-644.372918,1.5,false,false,244.699321,18,true,9580,3.7,1.728,-104.62456261857125,0.000953853611649679,-30.217428464268593,274,25.491865364114062,-1000,-68.5924284642686,14.727034832456722,-1000,14.727034832456722,0,0
9590,786.595831,-362.159535,1.5,false,false,83.136491,18,true,9590,2.7,1.728,-104.62456261857125,3.0463381193881764E-05,-45.216856120290615,18,18.97561396320765,-1000,-83.59185612029061,8.968863038399705,-1000,3.3808825283706154,0,0
9620,897.369994,-552.736126,1.5,false,false,191.321362,18,true,9620,2.7,1.728,-104.62456261857125,1.6346251939894022E-05,-47.96549503179689,274,16.341963468106172,-1000,-86.34049503179689,14.986831150747525,-1000,14.986831150747525,0,0
9636,775.196379,-314.384435,1.5,false,false,123.530455,18,true,9636,0.7,1.728,-104.62456261857125,0.03287535073581325,-14.843228296128736,18,25.604654099860007,-1000,-53.218228296128736,15.099367125019292,-1000,15.099367125019292,0,0
9668,812.552614,-308.093261,1.5,false,false,141.668438,18,true,9668,2.7,1.728,-104.62456261857125,3.2181753963627855E-05,-45.04669023715415,18,15.42476890063061,-1000,-83.42169023715415,16.687638511717772,-1000,16.687638511717772,0,0
9699,778.78698,-457.663263,1.5,false,false,44.593613,18,true,9699,3.7,1.728,-104.62456261857125,0.0042808207863217025,-23.70717909192753,274,22.854535237276366,-1000,-62.08217909192753,8.938021985032568,-1000,-3.7907786503690817,0,0
9726,806.336262,-581.73698,1.5,false,false,160.763601,18,true,9726,2.7,1.728,-104.62456261857125,0.025620141447679844,-15.923813658950692,274,26.53726538392949,-1000,-54.29881365895069,16.52633554800923,-1000,16.52633554800923,0,0
9764,779.723364,-330.832694,1.5,false,false,108.979275,18,true,9764,2.7,1.728,-104.62456261857125,8.475641724280679E-05,-40.74755077883604,18,21.697978064327437,-1000,-79.12255077883604,13.925297561700198,-1000,13.925297561700198,0,0
9804,626.073495,-513.515726,1.5,false,false,149.635442,18,true,9804,1.7,1.728,-104.62456261857125,2.7543046870761846E-05,-45.73154050372355,146,15.117297738376095,-1000,-84.10654050372355,13.704305602229894,-1000,13.704305602229894,0,0
9840,796.711969,-534.661228,1.5,false,false,114.309583,18,true,9840,3.7,1.728,-104.62456261857125,0.2506647843413442,-6.018770105193298,274,26.50377293305155,-1000,-44.3937701051933,15.110197628801403,-1000,15.110197628801403,0,0
9842,829.210036,-392.804444,1.5,false,false,91.886799,18,true,9842,0.7,1.728,-104.62456261857125,0.01103317983941871,-19.646735145644087,18,17.663763843591894,-1000,-58.02173514564409,9.917560274208839,-1000,6.568013828683555,0,0
9849,756.009889,-372.038093,1.5,false,false,65.622189,18,true,9849,0.7,1.728,-104.62456261857125,0.0012114990765370443,-29.192127380011044,18,22.323964280988413,-1000,-67.56712738001104,9.320942794440287,-1000,0.2783814057665701,0,0
9852,573.318345,-440.395423,1.5,false,false,178.390475,18,true,9852,2.7,1.728,-104.62456261857125,7.205406695981257E-05,-41.51666872523076,146,16.63447148658482,-1000,-79.89166872523076,16.49741846988506,-1000,16.49741846988506,0,0
9869,544.06072,-483.578485,1.5,false,false,213.354484,18,true,9869,1.7,1.728,-104.62456261857125,0.00014448418737984646,-38.509947227174465,146,15.983373416207328,-1000,-76.88494722717446,15.104105715734315,-1000,15.104105715734315,0,0
9876,784.365199,-296.11806,1.5,false,false,143.085149,18,true,9876,3.7,1.728,-104.62456261857125,0.0002543021632825737,-35.98300099218477,18,20.736467873527822,-1000,-74.35800099218477,16.023227544266355,-1000,16.023227544266355,0,0
9883,872.104648,-505.737118,1.5,false,false,144.05081,18,true,9883,2.7,1.728,-104.62456261857125,8.634825437370126E-05,-40.72532586925446,274,16.89585258044277,-1000,-79.10032586925446,14.329218467739164,-1000,14.329218467739164,0,0
